country_noc,Inflation_Rate,Population,Labour_Force_Female,Unemployment_Rate,Government_Spending,GDP_per_capita,V10,contraceptive_percent_married,elec_access_percent,elec_kwh_per_capita,energy_oil_equiv_kg_per_capita,gross_cap_form_gdp,gross_cap_form_usd,gross_fixed_cap_form_gdp,gross_fixed_cap_form_usd,internet_access_percent,mil_expenditure_percent,mil_expenditure_usd,mobile_sub_per100,pol_stability_estimate,pol_stability_std,poverty_3dollar_ppp,poverty_multidim_undp,revenue_of_GDP.,social_contrib_percent,tax_revenue_gdp,urban_growth,life_expectancy_total_years,literacy_rate_adult_total_pct,overweight_prevalence_adults_pct,uis_mean_schooling_male_25plus,year,Inflation_Rate_lag1,Population_lag1,Labour_Force_Female_lag1,Unemployment_Rate_lag1,Government_Spending_lag1,GDP_per_capita_lag1,V10_lag1,contraceptive_percent_married_lag1,elec_access_percent_lag1,elec_kwh_per_capita_lag1,energy_oil_equiv_kg_per_capita_lag1,gross_cap_form_gdp_lag1,gross_cap_form_usd_lag1,gross_fixed_cap_form_gdp_lag1,gross_fixed_cap_form_usd_lag1,internet_access_percent_lag1,mil_expenditure_percent_lag1,mil_expenditure_usd_lag1,mobile_sub_per100_lag1,pol_stability_estimate_lag1,pol_stability_std_lag1,poverty_3dollar_ppp_lag1,poverty_multidim_undp_lag1,revenue_of_GDP._lag1,social_contrib_percent_lag1,tax_revenue_gdp_lag1,urban_growth_lag1,life_expectancy_total_years_lag1,literacy_rate_adult_total_pct_lag1,overweight_prevalence_adults_pct_lag1,uis_mean_schooling_male_25plus_lag1,Inflation_Rate_lag2,Population_lag2,Labour_Force_Female_lag2,Unemployment_Rate_lag2,Government_Spending_lag2,GDP_per_capita_lag2,V10_lag2,contraceptive_percent_married_lag2,elec_access_percent_lag2,elec_kwh_per_capita_lag2,energy_oil_equiv_kg_per_capita_lag2,gross_cap_form_gdp_lag2,gross_cap_form_usd_lag2,gross_fixed_cap_form_gdp_lag2,gross_fixed_cap_form_usd_lag2,internet_access_percent_lag2,mil_expenditure_percent_lag2,mil_expenditure_usd_lag2,mobile_sub_per100_lag2,pol_stability_estimate_lag2,pol_stability_std_lag2,poverty_3dollar_ppp_lag2,poverty_multidim_undp_lag2,revenue_of_GDP._lag2,social_contrib_percent_lag2,tax_revenue_gdp_lag2,urban_growth_lag2,life_expectancy_total_years_lag2,literacy_rate_adult_total_pct_lag2,overweight_prevalence_adults_pct_lag2,uis_mean_schooling_male_25plus_lag2,Inflation_Rate_lag3,Population_lag3,Labour_Force_Female_lag3,Unemployment_Rate_lag3,Government_Spending_lag3,GDP_per_capita_lag3,V10_lag3,contraceptive_percent_married_lag3,elec_access_percent_lag3,elec_kwh_per_capita_lag3,energy_oil_equiv_kg_per_capita_lag3,gross_cap_form_gdp_lag3,gross_cap_form_usd_lag3,gross_fixed_cap_form_gdp_lag3,gross_fixed_cap_form_usd_lag3,internet_access_percent_lag3,mil_expenditure_percent_lag3,mil_expenditure_usd_lag3,mobile_sub_per100_lag3,pol_stability_estimate_lag3,pol_stability_std_lag3,poverty_3dollar_ppp_lag3,poverty_multidim_undp_lag3,revenue_of_GDP._lag3,social_contrib_percent_lag3,tax_revenue_gdp_lag3,urban_growth_lag3,life_expectancy_total_years_lag3,literacy_rate_adult_total_pct_lag3,overweight_prevalence_adults_pct_lag3,uis_mean_schooling_male_25plus_lag3,Inflation_Rate_lag4,Population_lag4,Labour_Force_Female_lag4,Unemployment_Rate_lag4,Government_Spending_lag4,GDP_per_capita_lag4,V10_lag4,contraceptive_percent_married_lag4,elec_access_percent_lag4,elec_kwh_per_capita_lag4,energy_oil_equiv_kg_per_capita_lag4,gross_cap_form_gdp_lag4,gross_cap_form_usd_lag4,gross_fixed_cap_form_gdp_lag4,gross_fixed_cap_form_usd_lag4,internet_access_percent_lag4,mil_expenditure_percent_lag4,mil_expenditure_usd_lag4,mobile_sub_per100_lag4,pol_stability_estimate_lag4,pol_stability_std_lag4,poverty_3dollar_ppp_lag4,poverty_multidim_undp_lag4,revenue_of_GDP._lag4,social_contrib_percent_lag4,tax_revenue_gdp_lag4,urban_growth_lag4,life_expectancy_total_years_lag4,literacy_rate_adult_total_pct_lag4,overweight_prevalence_adults_pct_lag4,uis_mean_schooling_male_25plus_lag4,gold,silver,bronze,total
BOL,,8533065.5,60.3313333333333,2.37675,1233858701.0005,976.858711933271,,50.86969693,70.357472,402.005576425,490.876550625,18.6975692375,1561638059.5,18.5161977175,1546421003.25,1.292805,2.301954053,191896535.9,5.887125297,-0.239076771,0.344087407,25.0666666666667,,17.5730972775,9.059934588,12.4249158175,2.5835151635,61.86925,86.72000122,43.175,8.34545,2002,,8240709,59.0813333333333,2.21925,1130507742.00015,973.488665649583,,48.3,70.11507975,384.67268465,543.860717925,19.561888525,1579564826.5,19.348964695,1562413927.25,0.563,2.27120394975,183146176.8,2.435428306,-0.1879303455,0.359790355,21.6,,17.431844055,10.70261406625,12.62512822,2.66975152775,60.9785,,41.2925,,,7947908.5,53.3175,2.5485,952679590.647652,879.813701736017,,45.3,66.6304902125,349.47474105,496.4604861,16.371097105,1160067464.9,16.382581095,1157847086.175,0.236933333333333,2.151720334,150629891.975,0.50458491675,-0.134768322,0.373912305,18.6,,16.6920083225,9.24130602975,11.170499116,2.77180734775,60.02525,,39.4575,,,7652882.25,46.637,2.9555,804024673.870554,785.749463879466,,45.3,62.400864985,310.765636775,419.6313943,15.720827305,943971547.275,15.84123945,951970772.175,0.0668,2.19223303375,131673782.875,0.05028179475,,,13.8,,15.9591048575,6.3822497635,9.54598298525,3.073003558,58.913,79.98999786,37.7,7.37612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
BOL,,8827529.25,61.3775,2.59,1274703987.81586,921.795094189641,,55.91969693,68.9,412.8000439,478.32068235,15.484664715,1260743019.25,15.0319554525,1224186147,2.5472525,2.1298088425,173229227.95,10.32693,-0.452820639,0.311830610333333,24.8333333333333,,17.9707713875,9.14349238125,12.5676135575,2.48467328925,62.7795,86.72000122,45.0825,8.34545,2004,,8533065.5,60.3313333333333,2.37675,1233858701.0005,976.858711933271,,50.86969693,70.357472,402.005576425,490.876550625,18.6975692375,1561638059.5,18.5161977175,1546421003.25,1.292805,2.301954053,191896535.9,5.887125297,-0.239076771,0.344087407,25.0666666666667,,17.5730972775,9.059934588,12.4249158175,2.5835151635,61.86925,86.72000122,43.175,8.34545,,8240709,59.0813333333333,2.21925,1130507742.00015,973.488665649583,,48.3,70.11507975,384.67268465,543.860717925,19.561888525,1579564826.5,19.348964695,1562413927.25,0.563,2.27120394975,183146176.8,2.435428306,-0.1879303455,0.359790355,21.6,,17.431844055,10.70261406625,12.62512822,2.66975152775,60.9785,,41.2925,,,7947908.5,53.3175,2.5485,952679590.647652,879.813701736017,,45.3,66.6304902125,349.47474105,496.4604861,16.371097105,1160067464.9,16.382581095,1157847086.175,0.236933333333333,2.151720334,150629891.975,0.50458491675,-0.134768322,0.373912305,18.6,,16.6920083225,9.24130602975,11.170499116,2.77180734775,60.02525,,39.4575,,,7652882.25,46.637,2.9555,804024673.870554,785.749463879466,,45.3,62.400864985,310.765636775,419.6313943,15.720827305,943971547.275,15.84123945,951970772.175,0.0668,2.19223303375,131673782.875,0.05028179475,,,13.8,,15.9591048575,6.3822497635,9.54598298525,3.073003558,58.913,79.98999786,37.7,7.37612,0,0,0,0
BOL,,9129024,62.529,2.6255,1387377205.95741,938.637561109787,,58.4,70.125,437.994104625,533.72595995,13.70051762,1171430401.25,13.24788439,1131651304.5,4.0733225,1.93733121025,165273504.675,17.76495,-0.69325036575,0.289489344,18.6,,20.0968949175,8.56323897375,14.34715455,2.4159389475,63.631,,46.995,,2006,,8827529.25,61.3775,2.59,1274703987.81586,921.795094189641,,55.91969693,68.9,412.8000439,478.32068235,15.484664715,1260743019.25,15.0319554525,1224186147,2.5472525,2.1298088425,173229227.95,10.32693,-0.452820639,0.311830610333333,24.8333333333333,,17.9707713875,9.14349238125,12.5676135575,2.48467328925,62.7795,86.72000122,45.0825,8.34545,,8533065.5,60.3313333333333,2.37675,1233858701.0005,976.858711933271,,50.86969693,70.357472,402.005576425,490.876550625,18.6975692375,1561638059.5,18.5161977175,1546421003.25,1.292805,2.301954053,191896535.9,5.887125297,-0.239076771,0.344087407,25.0666666666667,,17.5730972775,9.059934588,12.4249158175,2.5835151635,61.86925,86.72000122,43.175,8.34545,,8240709,59.0813333333333,2.21925,1130507742.00015,973.488665649583,,48.3,70.11507975,384.67268465,543.860717925,19.561888525,1579564826.5,19.348964695,1562413927.25,0.563,2.27120394975,183146176.8,2.435428306,-0.1879303455,0.359790355,21.6,,17.431844055,10.70261406625,12.62512822,2.66975152775,60.9785,,41.2925,,,7947908.5,53.3175,2.5485,952679590.647652,879.813701736017,,45.3,66.6304902125,349.47474105,496.4604861,16.371097105,1160067464.9,16.382581095,1157847086.175,0.236933333333333,2.151720334,150629891.975,0.50458491675,-0.134768322,0.373912305,18.6,,16.6920083225,9.24130602975,11.170499116,2.77180734775,60.02525,,39.4575,,0,0,0,0
BOL,6.49400264190715,9443172.5,57.90575,2.6045,1610049953.08002,1132.64392980405,,,75.15,467.3213205,557.349057,13.581827685,1477105347.25,13.7785603225,1505160392,6.5918425,1.642195574,173404043.7,27.30945,-0.82655859,0.26553019525,14.975,,22.4210781425,6.79656008725,16.2531367,2.410492371,64.36725,90.29000092,48.92,7.80086,2008,,9129024,62.529,2.6255,1387377205.95741,938.637561109787,,58.4,70.125,437.994104625,533.72595995,13.70051762,1171430401.25,13.24788439,1131651304.5,4.0733225,1.93733121025,165273504.675,17.76495,-0.69325036575,0.289489344,18.6,,20.0968949175,8.56323897375,14.34715455,2.4159389475,63.631,,46.995,,,8827529.25,61.3775,2.59,1274703987.81586,921.795094189641,,55.91969693,68.9,412.8000439,478.32068235,15.484664715,1260743019.25,15.0319554525,1224186147,2.5472525,2.1298088425,173229227.95,10.32693,-0.452820639,0.311830610333333,24.8333333333333,,17.9707713875,9.14349238125,12.5676135575,2.48467328925,62.7795,86.72000122,45.0825,8.34545,,8533065.5,60.3313333333333,2.37675,1233858701.0005,976.858711933271,,50.86969693,70.357472,402.005576425,490.876550625,18.6975692375,1561638059.5,18.5161977175,1546421003.25,1.292805,2.301954053,191896535.9,5.887125297,-0.239076771,0.344087407,25.0666666666667,,17.5730972775,9.059934588,12.4249158175,2.5835151635,61.86925,86.72000122,43.175,8.34545,,8240709,59.0813333333333,2.21925,1130507742.00015,973.488665649583,,48.3,70.11507975,384.67268465,543.860717925,19.561888525,1579564826.5,19.348964695,1562413927.25,0.563,2.27120394975,183146176.8,2.435428306,-0.1879303455,0.359790355,21.6,,17.431844055,10.70261406625,12.62512822,2.66975152775,60.9785,,41.2925,,0,0,0,0
BOL,7.58531756387161,9768695.5,58.12875,2.69225,2063184917.20955,1495.27869241085,,60.6,81.975,511.7649489,574.3132731,15.8939967475,2362487358.75,16.0410628275,2372091748.75,11.4999675,1.72764673325,258630235.475,44.8733,-0.71432748425,0.2473129295,12.15,,23.23475952,5.865377256,16.89051695,2.389047332,65.10575,90.71999868,50.8825,8.14769333333333,2010,6.49400264190715,9443172.5,57.90575,2.6045,1610049953.08002,1132.64392980405,,,75.15,467.3213205,557.349057,13.581827685,1477105347.25,13.7785603225,1505160392,6.5918425,1.642195574,173404043.7,27.30945,-0.82655859,0.26553019525,14.975,,22.4210781425,6.79656008725,16.2531367,2.410492371,64.36725,90.29000092,48.92,7.80086,,9129024,62.529,2.6255,1387377205.95741,938.637561109787,,58.4,70.125,437.994104625,533.72595995,13.70051762,1171430401.25,13.24788439,1131651304.5,4.0733225,1.93733121025,165273504.675,17.76495,-0.69325036575,0.289489344,18.6,,20.0968949175,8.56323897375,14.34715455,2.4159389475,63.631,,46.995,,,8827529.25,61.3775,2.59,1274703987.81586,921.795094189641,,55.91969693,68.9,412.8000439,478.32068235,15.484664715,1260743019.25,15.0319554525,1224186147,2.5472525,2.1298088425,173229227.95,10.32693,-0.452820639,0.311830610333333,24.8333333333333,,17.9707713875,9.14349238125,12.5676135575,2.48467328925,62.7795,86.72000122,45.0825,8.34545,,8533065.5,60.3313333333333,2.37675,1233858701.0005,976.858711933271,,50.86969693,70.357472,402.005576425,490.876550625,18.6975692375,1561638059.5,18.5161977175,1546421003.25,1.292805,2.301954053,191896535.9,5.887125297,-0.239076771,0.344087407,25.0666666666667,,17.5730972775,9.059934588,12.4249158175,2.5835151635,61.86925,86.72000122,43.175,8.34545,0,0,0,0
BOL,7.43525130708835,10099601.75,62.474,2.60975,2695907639.52678,1917.28978893963,,60.6,86.95,568.178109675,611.1109853,17.83664298,3489968326.75,17.3164622325,3383691455,20.425,2.10611057275,405515494.425,66.727825,-0.5088025035,0.24408188825,9.16666666666667,,,,,2.33419923725,65.81,91.36666616,52.885,8.32111,2012,7.58531756387161,9768695.5,58.12875,2.69225,2063184917.20955,1495.27869241085,,60.6,81.975,511.7649489,574.3132731,15.8939967475,2362487358.75,16.0410628275,2372091748.75,11.4999675,1.72764673325,258630235.475,44.8733,-0.71432748425,0.2473129295,12.15,,23.23475952,5.865377256,16.89051695,2.389047332,65.10575,90.71999868,50.8825,8.14769333333333,6.49400264190715,9443172.5,57.90575,2.6045,1610049953.08002,1132.64392980405,,,75.15,467.3213205,557.349057,13.581827685,1477105347.25,13.7785603225,1505160392,6.5918425,1.642195574,173404043.7,27.30945,-0.82655859,0.26553019525,14.975,,22.4210781425,6.79656008725,16.2531367,2.410492371,64.36725,90.29000092,48.92,7.80086,,9129024,62.529,2.6255,1387377205.95741,938.637561109787,,58.4,70.125,437.994104625,533.72595995,13.70051762,1171430401.25,13.24788439,1131651304.5,4.0733225,1.93733121025,165273504.675,17.76495,-0.69325036575,0.289489344,18.6,,20.0968949175,8.56323897375,14.34715455,2.4159389475,63.631,,46.995,,,8827529.25,61.3775,2.59,1274703987.81586,921.795094189641,,55.91969693,68.9,412.8000439,478.32068235,15.484664715,1260743019.25,15.0319554525,1224186147,2.5472525,2.1298088425,173229227.95,10.32693,-0.452820639,0.311830610333333,24.8333333333333,,17.9707713875,9.14349238125,12.5676135575,2.48467328925,62.7795,86.72000122,45.0825,8.34545,0,0,0,0
BOL,5.65993585196777,10432422.25,59.7863333333333,2.3415,3475749489.44823,2422.73182276651,,,89.05,622.66975245,672.256359775,18.3783224425,4676904002.5,18.2402075125,4654588159,31.1825,2.03899416975,503800134.95,84.773575,-0.4047988135,0.2335571945,7.2,,,,,2.2516215525,66.412,93.34500122,54.9025,8.64632,2014,7.43525130708835,10099601.75,62.474,2.60975,2695907639.52678,1917.28978893963,,60.6,86.95,568.178109675,611.1109853,17.83664298,3489968326.75,17.3164622325,3383691455,20.425,2.10611057275,405515494.425,66.727825,-0.5088025035,0.24408188825,9.16666666666667,,,,,2.33419923725,65.81,91.36666616,52.885,8.32111,7.58531756387161,9768695.5,58.12875,2.69225,2063184917.20955,1495.27869241085,,60.6,81.975,511.7649489,574.3132731,15.8939967475,2362487358.75,16.0410628275,2372091748.75,11.4999675,1.72764673325,258630235.475,44.8733,-0.71432748425,0.2473129295,12.15,,23.23475952,5.865377256,16.89051695,2.389047332,65.10575,90.71999868,50.8825,8.14769333333333,6.49400264190715,9443172.5,57.90575,2.6045,1610049953.08002,1132.64392980405,,,75.15,467.3213205,557.349057,13.581827685,1477105347.25,13.7785603225,1505160392,6.5918425,1.642195574,173404043.7,27.30945,-0.82655859,0.26553019525,14.975,,22.4210781425,6.79656008725,16.2531367,2.410492371,64.36725,90.29000092,48.92,7.80086,,9129024,62.529,2.6255,1387377205.95741,938.637561109787,,58.4,70.125,437.994104625,533.72595995,13.70051762,1171430401.25,13.24788439,1131651304.5,4.0733225,1.93733121025,165273504.675,17.76495,-0.69325036575,0.289489344,18.6,,20.0968949175,8.56323897375,14.34715455,2.4159389475,63.631,,46.995,,0,0,0,0
BOL,5.01955357708442,10765502,58.3845,2.40875,4627501718.52388,2870.76756768148,,,90.35,685.800590175,727.383538775,19.5014481975,6062640799.5,19.944017075,6198239171.75,36.1046,1.83579942825,567728083,94.115775,-0.34756808,0.211883705,6.625,,,,,2.1202083335,66.8845,93.45999908,56.9,9.03422,2016,5.65993585196777,10432422.25,59.7863333333333,2.3415,3475749489.44823,2422.73182276651,,,89.05,622.66975245,672.256359775,18.3783224425,4676904002.5,18.2402075125,4654588159,31.1825,2.03899416975,503800134.95,84.773575,-0.4047988135,0.2335571945,7.2,,,,,2.2516215525,66.412,93.34500122,54.9025,8.64632,7.43525130708835,10099601.75,62.474,2.60975,2695907639.52678,1917.28978893963,,60.6,86.95,568.178109675,611.1109853,17.83664298,3489968326.75,17.3164622325,3383691455,20.425,2.10611057275,405515494.425,66.727825,-0.5088025035,0.24408188825,9.16666666666667,,,,,2.33419923725,65.81,91.36666616,52.885,8.32111,7.58531756387161,9768695.5,58.12875,2.69225,2063184917.20955,1495.27869241085,,60.6,81.975,511.7649489,574.3132731,15.8939967475,2362487358.75,16.0410628275,2372091748.75,11.4999675,1.72764673325,258630235.475,44.8733,-0.71432748425,0.2473129295,12.15,,23.23475952,5.865377256,16.89051695,2.389047332,65.10575,90.71999868,50.8825,8.14769333333333,6.49400264190715,9443172.5,57.90575,2.6045,1610049953.08002,1132.64392980405,,,75.15,467.3213205,557.349057,13.581827685,1477105347.25,13.7785603225,1505160392,6.5918425,1.642195574,173404043.7,27.30945,-0.82655859,0.26553019525,14.975,,22.4210781425,6.79656008725,16.2531367,2.410492371,64.36725,90.29000092,48.92,7.80086,0,0,0,0
BOL,4.06804588256524,11097050,58.18725,3.07125,5734087029.66715,3094.90610482577,,66.5,91.275,743.6584642,771.56512295,21.14818052,7278711559.5,21.0729871925,7242258751.75,38.90455,1.6808115405,574990760.625,93.906525,-0.28434941175,0.2051465955,6.35,9.1,,,,2.00793922975,67.27575,92.45999908,58.8675,9.42212,2018,5.01955357708442,10765502,58.3845,2.40875,4627501718.52388,2870.76756768148,,,90.35,685.800590175,727.383538775,19.5014481975,6062640799.5,19.944017075,6198239171.75,36.1046,1.83579942825,567728083,94.115775,-0.34756808,0.211883705,6.625,,,,,2.1202083335,66.8845,93.45999908,56.9,9.03422,5.65993585196777,10432422.25,59.7863333333333,2.3415,3475749489.44823,2422.73182276651,,,89.05,622.66975245,672.256359775,18.3783224425,4676904002.5,18.2402075125,4654588159,31.1825,2.03899416975,503800134.95,84.773575,-0.4047988135,0.2335571945,7.2,,,,,2.2516215525,66.412,93.34500122,54.9025,8.64632,7.43525130708835,10099601.75,62.474,2.60975,2695907639.52678,1917.28978893963,,60.6,86.95,568.178109675,611.1109853,17.83664298,3489968326.75,17.3164622325,3383691455,20.425,2.10611057275,405515494.425,66.727825,-0.5088025035,0.24408188825,9.16666666666667,,,,,2.33419923725,65.81,91.36666616,52.885,8.32111,7.58531756387161,9768695.5,58.12875,2.69225,2063184917.20955,1495.27869241085,,60.6,81.975,511.7649489,574.3132731,15.8939967475,2362487358.75,16.0410628275,2372091748.75,11.4999675,1.72764673325,258630235.475,44.8733,-0.71432748425,0.2473129295,12.15,,23.23475952,5.865377256,16.89051695,2.389047332,65.10575,90.71999868,50.8825,8.14769333333333,0,0,0,0
BOL,2.63939432377622,11426090.25,61.66225,3.5885,6697614884.22576,3336.69973067393,,66.5,92.875,781.6822936,794.631012475,20.937252905,7976842330.25,20.2700471875,7719425821.25,43.822675,1.503767184,572362633.575,96.659825,-0.38718695925,0.21711495525,5.35,9.1,,,,1.9471412185,67.61175,,60.8125,,2020,4.06804588256524,11097050,58.18725,3.07125,5734087029.66715,3094.90610482577,,66.5,91.275,743.6584642,771.56512295,21.14818052,7278711559.5,21.0729871925,7242258751.75,38.90455,1.6808115405,574990760.625,93.906525,-0.28434941175,0.2051465955,6.35,9.1,,,,2.00793922975,67.27575,92.45999908,58.8675,9.42212,5.01955357708442,10765502,58.3845,2.40875,4627501718.52388,2870.76756768148,,,90.35,685.800590175,727.383538775,19.5014481975,6062640799.5,19.944017075,6198239171.75,36.1046,1.83579942825,567728083,94.115775,-0.34756808,0.211883705,6.625,,,,,2.1202083335,66.8845,93.45999908,56.9,9.03422,5.65993585196777,10432422.25,59.7863333333333,2.3415,3475749489.44823,2422.73182276651,,,89.05,622.66975245,672.256359775,18.3783224425,4676904002.5,18.2402075125,4654588159,31.1825,2.03899416975,503800134.95,84.773575,-0.4047988135,0.2335571945,7.2,,,,,2.2516215525,66.412,93.34500122,54.9025,8.64632,7.43525130708835,10099601.75,62.474,2.60975,2695907639.52678,1917.28978893963,,60.6,86.95,568.178109675,611.1109853,17.83664298,3489968326.75,17.3164622325,3383691455,20.425,2.10611057275,405515494.425,66.727825,-0.5088025035,0.24408188825,9.16666666666667,,,,,2.33419923725,65.81,91.36666616,52.885,8.32111,0,0,0,0
BOL,1.44743269920649,11733353.25,65.21875,5.04825,7380975159.18958,3372.35237207296,,,95.925,799.2132607,753.56981795,18.2600592575,7247431718.75,17.8359497675,7077037261.25,54.4196,1.41650510425,560689386.775,100.07835,-0.43680060625,0.22814862825,3.775,,,,,1.77312387075,64.963,93.84999847,62.7425,,2022,2.63939432377622,11426090.25,61.66225,3.5885,6697614884.22576,3336.69973067393,,66.5,92.875,781.6822936,794.631012475,20.937252905,7976842330.25,20.2700471875,7719425821.25,43.822675,1.503767184,572362633.575,96.659825,-0.38718695925,0.21711495525,5.35,9.1,,,,1.9471412185,67.61175,,60.8125,,4.06804588256524,11097050,58.18725,3.07125,5734087029.66715,3094.90610482577,,66.5,91.275,743.6584642,771.56512295,21.14818052,7278711559.5,21.0729871925,7242258751.75,38.90455,1.6808115405,574990760.625,93.906525,-0.28434941175,0.2051465955,6.35,9.1,,,,2.00793922975,67.27575,92.45999908,58.8675,9.42212,5.01955357708442,10765502,58.3845,2.40875,4627501718.52388,2870.76756768148,,,90.35,685.800590175,727.383538775,19.5014481975,6062640799.5,19.944017075,6198239171.75,36.1046,1.83579942825,567728083,94.115775,-0.34756808,0.211883705,6.625,,,,,2.1202083335,66.8845,93.45999908,56.9,9.03422,5.65993585196777,10432422.25,59.7863333333333,2.3415,3475749489.44823,2422.73182276651,,,89.05,622.66975245,672.256359775,18.3783224425,4676904002.5,18.2402075125,4654588159,31.1825,2.03899416975,503800134.95,84.773575,-0.4047988135,0.2335571945,7.2,,,,,2.2516215525,66.412,93.34500122,54.9025,8.64632,0,0,0,0
BOL,1.50033565229643,12018743,68.734,4.892,8037419023.15485,3453.74882235737,,,98.875,820.897995366667,737.967285266667,16.7006746275,6957068231,16.627398335,6929637149,65.878875,1.2693048545,530096359.25,100.759933333333,-0.30933340975,0.231871236,3.35,,,,,1.69894679975,65.087,94.70000076,64.1833333333333,,2024,1.44743269920649,11733353.25,65.21875,5.04825,7380975159.18958,3372.35237207296,,,95.925,799.2132607,753.56981795,18.2600592575,7247431718.75,17.8359497675,7077037261.25,54.4196,1.41650510425,560689386.775,100.07835,-0.43680060625,0.22814862825,3.775,,,,,1.77312387075,64.963,93.84999847,62.7425,,2.63939432377622,11426090.25,61.66225,3.5885,6697614884.22576,3336.69973067393,,66.5,92.875,781.6822936,794.631012475,20.937252905,7976842330.25,20.2700471875,7719425821.25,43.822675,1.503767184,572362633.575,96.659825,-0.38718695925,0.21711495525,5.35,9.1,,,,1.9471412185,67.61175,,60.8125,,4.06804588256524,11097050,58.18725,3.07125,5734087029.66715,3094.90610482577,,66.5,91.275,743.6584642,771.56512295,21.14818052,7278711559.5,21.0729871925,7242258751.75,38.90455,1.6808115405,574990760.625,93.906525,-0.28434941175,0.2051465955,6.35,9.1,,,,2.00793922975,67.27575,92.45999908,58.8675,9.42212,5.01955357708442,10765502,58.3845,2.40875,4627501718.52388,2870.76756768148,,,90.35,685.800590175,727.383538775,19.5014481975,6062640799.5,19.944017075,6198239171.75,36.1046,1.83579942825,567728083,94.115775,-0.34756808,0.211883705,6.625,,,,,2.1202083335,66.8845,93.45999908,56.9,9.03422,0,0,0,0
BIH,,3895018.5,,19.85375,,721.876173764102,,,100,945.906312525,696.813108275,19.98314608,3.73e+08,12.26847306,2.29e+08,,,,0,,,,,,,,-3.78553200825,59.913,,47.815,,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
BIH,,3833612.25,,21.391,,618.051018298741,,,100,1078.661429425,477.061981425,34.3990156166667,1021146670.66667,26.8400990733333,811213011.266667,0.03725,,,0.06518277925,-0.594427824,0.4094311,,,,,,1.4810740815,71.035,,48.1975,,1998,,3895018.5,,19.85375,,721.876173764102,,,100,945.906312525,696.813108275,19.98314608,3.73e+08,12.26847306,2.29e+08,,,,0,,,,,,,,-3.78553200825,59.913,,47.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
BIH,,4028283.5,,22.9205,,943.513743328856,,,100,1416.16136275,685.533631775,37.30347009,1391741267.5,31.1788145475,1166299737.7,0.103125,,,0.53484322025,-0.590421647,0.396807015,,,,,,3.4008267745,74.19175,,48.6575,,2000,,3833612.25,,21.391,,618.051018298741,,,100,1078.661429425,477.061981425,34.3990156166667,1021146670.66667,26.8400990733333,811213011.266667,0.03725,,,0.06518277925,-0.594427824,0.4094311,,,,,,1.4810740815,71.035,,48.1975,,,3895018.5,,19.85375,,721.876173764102,,,100,945.906312525,696.813108275,19.98314608,3.73e+08,12.26847306,2.29e+08,,,,0,,,,,,,,-3.78553200825,59.913,,47.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
BIH,,4139717.5,28.648,24.76375,1363715743.22293,1216.92050619928,,47.45555943,99.6,1743.1576905,917.75353065,31.6767152425,1582170020.25,28.851098865,1452104117.5,0.6553725,,,3.691005441,-0.557404399,0.3809693905,0.6,,,,,1.72981958425,75.07075,96.66000366,49.235,,2002,,4028283.5,,22.9205,,943.513743328856,,,100,1416.16136275,685.533631775,37.30347009,1391741267.5,31.1788145475,1166299737.7,0.103125,,,0.53484322025,-0.590421647,0.396807015,,,,,,3.4008267745,74.19175,,48.6575,,,3833612.25,,21.391,,618.051018298741,,,100,1078.661429425,477.061981425,34.3990156166667,1021146670.66667,26.8400990733333,811213011.266667,0.03725,,,0.06518277925,-0.594427824,0.4094311,,,,,,1.4810740815,71.035,,48.1975,,,3895018.5,,19.85375,,721.876173764102,,,100,945.906312525,696.813108275,19.98314608,3.73e+08,12.26847306,2.29e+08,,,,0,,,,,,,,-3.78553200825,59.913,,47.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
